method,n,p,m,alpha,gamma,sigma_sq,rotation_method,lambda,mean_mse,se_mse,mean_loading_error,se_loading_error,mean_false_positive_rate,se_false_positive_rate,mean_false_negative_rate,se_false_negative_rate,mean_factor_score_cor,se_factor_score_cor
EFA (quartimin),100,100,5,0.8,2,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.2,0,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.2,0,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.2,0,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.2,1,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.2,1,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.2,1,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.2,2,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.2,2,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.2,2,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.5,0,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.5,0,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.5,0,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.5,1,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.5,1,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.5,1,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.5,2,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.5,2,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.5,2,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.8,0,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.8,0,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.8,0,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.8,1,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.8,1,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.8,1,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.8,2,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.8,2,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,3,0.8,2,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.2,0,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.2,0,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.2,0,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.2,1,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.2,1,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.2,1,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.2,2,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.2,2,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.2,2,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.5,0,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.5,0,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.5,0,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.5,1,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.5,1,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.5,1,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.5,2,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.5,2,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.5,2,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.8,0,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.8,0,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.8,0,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.8,1,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.8,1,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.8,1,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.8,2,0.1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.8,2,1,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),100,200,5,0.8,2,5,quartimin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EFA (quartimin),500,50,3,0.2,0,0.1,quartimin,NA,0.17344458652387415,4.849470819321557e-4,1.1388748365971537,0.015152508356742983,0.4385,0.01707142857142857,0.21527272727272725,0.007556790108335705,0.3343850788075475,NA
EFA (quartimin),500,50,3,0.2,0,1,quartimin,NA,0.9730699246488929,0.0014993441601449423,0.997213883207387,0.016533578166487234,0.5305,0.02679561721701548,0.21454545454545454,0.00928548723725687,0.48642057364790336,NA
EFA (quartimin),500,50,3,0.2,0,5,quartimin,NA,5.02497939821685,0.0070349202115635445,3.521994180096339,0.08336931281456356,0.6885,0.023724718015141068,0.27345454545454545,0.008815264517533396,0.33073530685253144,NA
EFA (quartimin),500,50,3,0.2,1,0.1,quartimin,NA,0.19343903810123575,3.685157077522047e-4,0.9677731168806106,0.016979567431290546,0.36,0.019325356083526687,0.14036363636363636,0.008669879308200044,0.5708047349174313,NA
EFA (quartimin),500,50,3,0.2,1,1,quartimin,NA,0.9636189832156576,0.0011136200413579417,0.9441566315003631,0.019580361610545,0.457,0.01122679011679343,0.122,0.0049493300322968,0.727335894428323,NA
EFA (quartimin),500,50,3,0.2,1,5,quartimin,NA,4.979168969447632,0.006798307980922414,3.0845314664531642,0.05134204202973723,0.5775,0.013214285714285713,0.25945454545454544,0.0055356371628858545,0.454268560601414,NA
EFA (quartimin),500,50,3,0.2,2,0.1,quartimin,NA,0.19899114602149895,3.6493923886169144e-4,0.8722355903849784,0.01938724505795015,0.402,0.013975926824802887,0.10472727272727272,0.006103840839760874,0.6874558497780742,NA
EFA (quartimin),500,50,3,0.2,2,1,quartimin,NA,0.9575656909130484,0.0013776732433460816,1.0646263431573482,0.020264403720335656,0.4895,0.011340958819199349,0.15181818181818182,0.004371437059664113,0.6038948292363725,NA
EFA (quartimin),500,50,3,0.2,2,5,quartimin,NA,4.956737243038081,0.006560617662717229,2.9894316420070335,0.041407389330865914,0.612,0.013367642931759524,0.2863636363636364,0.005895875045618788,0.34505943740954803,NA
EFA (quartimin),500,50,3,0.5,0,0.1,quartimin,NA,0.11087878691167559,4.8488941840707565e-4,0.19345381146322224,0.0025892303344563117,0.2902,0.03410127773056521,0.3396,0.06759420335006998,0.44043704739227335,NA
EFA (quartimin),500,50,3,0.5,0,1,quartimin,NA,0.9859804949736162,0.001409870610318138,0.8716753260204205,0.030159945970661052,0.5646,0.030409732598868637,0.4016,0.05989334738703865,0.3359340911962507,NA
EFA (quartimin),500,50,3,0.5,0,5,quartimin,NA,5.108847570763606,0.007662061471413027,4.138953884607201,0.08849106453326175,0.6376,0.024971101665071705,0.31,0.04824512241392588,0.3093765856067024,NA
EFA (quartimin),500,50,3,0.5,1,0.1,quartimin,NA,0.14586470074650992,5.746396926579691e-4,0.17985862191358792,0.013671924958697766,0.154,0.0034641016151377548,0,0,0.6645351734389856,NA
EFA (quartimin),500,50,3,0.5,1,1,quartimin,NA,0.9695980584895492,0.0015299011970295836,0.9115949368545644,0.03764726993475695,0.3794,0.005851286270591121,8e-4,5.598833697790122e-4,0.6377450592721501,NA
EFA (quartimin),500,50,3,0.5,1,5,quartimin,NA,5.047074863534108,0.005557061997169193,4.100264450739989,0.08332616887393562,0.5414,0.01038448607396669,0.0304,0.01366945052118118,0.5180513129637073,NA
EFA (quartimin),500,50,3,0.5,2,0.1,quartimin,NA,0.17022768133559854,4.468374901383469e-4,0.1922746648306766,0.012711592022602452,0.201,0.004501700359025352,0,0,0.6577329332135555,NA
EFA (quartimin),500,50,3,0.5,2,1,quartimin,NA,0.9670016403887379,0.001446903824662372,0.9350033177670484,0.021173079178418222,0.4064,0.006059298807685285,4e-4,3.9999999999999996e-4,0.6212812554931386,NA
EFA (quartimin),500,50,3,0.5,2,5,quartimin,NA,5.015092487735699,0.006090313920950196,3.999111165455279,0.08924019206529006,0.5824,0.011813378787093341,0.1168,0.012484896998422715,0.4057141233824738,NA
EFA (quartimin),500,50,3,0.8,0,0.1,quartimin,NA,0.1083447965117732,7.17284946348113e-4,0.4089211297060455,0.01202873648670781,0.31163636363636366,0.00636782263576756,0,0,0.3318753605827325,NA
EFA (quartimin),500,50,3,0.8,0,1,quartimin,NA,0.9731692199740107,0.001429188313371916,1.3302615887487172,0.0273537182171934,0.5565454545454546,0.006416635909415122,0.001,6.998542122237652e-4,0.32360639158312027,NA
EFA (quartimin),500,50,3,0.8,0,5,quartimin,NA,5.040257282167034,0.007056993748352088,4.020699143382606,0.035683248959652185,0.7134545454545455,0.007613713205383007,0.0965,0.007319599074556263,0.28398475024817,NA
EFA (quartimin),500,50,3,0.8,1,0.1,quartimin,NA,0.10759039625276169,6.213385264639236e-4,0.4041620979553367,0.00761879778937887,0.3078181818181818,0.005089915089814499,0,0,0.33166623652330646,NA
EFA (quartimin),500,50,3,0.8,1,1,quartimin,NA,0.9750511030309533,0.0016256598114928163,1.383587005180218,0.042391279518107054,0.5350909090909091,0.004914584983062452,0.002,9.689042833036097e-4,0.32521320789056257,NA
EFA (quartimin),500,50,3,0.8,1,5,quartimin,NA,5.036850639125442,0.005582847318844882,4.045432690648535,0.030825984346703875,0.6947272727272727,0.00848476455475761,0.085,0.007791937224739796,0.29092151668226995,NA
EFA (quartimin),500,50,3,0.8,2,0.1,quartimin,NA,0.1074834759487467,6.495434804057396e-4,0.4069243542238193,0.015299952718638994,0.298,0.005924640593850503,0,0,0.3304923733010399,NA
EFA (quartimin),500,50,3,0.8,2,1,quartimin,NA,0.9716158812703735,0.0013913459886635388,1.4356582144753083,0.04738098984611782,0.5469090909090909,0.007105498525318553,0.002,9.689042833036097e-4,0.32397429865089555,NA
EFA (quartimin),500,50,3,0.8,2,5,quartimin,NA,5.044038400901455,0.007009805021270889,4.063767494641762,0.03357601009375049,0.7129090909090909,0.007775262961279944,0.0975,0.007800117738514841,0.2834816661736432,NA
EFA (quartimin),500,50,5,0.2,0,0.1,quartimin,NA,0.14259603054708028,7.449812006529799e-4,1.0557470618833396,0.0190624613180604,0.22925,0.014514287471878407,0.2111764705882353,0.007427829918503344,0.4017193485368818,NA
EFA (quartimin),500,50,5,0.2,0,1,quartimin,NA,0.94448707358653,0.0013544787514552707,1.8258374253616099,0.04324978210998998,0.54225,0.009582416400972809,0.3089411764705882,0.0068521979204233365,0.2587036698921506,NA
EFA (quartimin),500,50,5,0.2,0,5,quartimin,NA,4.9706864057185465,0.006371126393253494,5.209974655518453,0.05304748742883154,0.632,0.011175547286055262,0.3392941176470588,0.006102576320831327,0.21652785960039025,NA
EFA (quartimin),500,50,5,0.2,1,0.1,quartimin,NA,0.1867604103443168,3.2566729625526546e-4,0.8857327803426219,0.014201887644975621,0.279,0.01549127470018961,0.16517647058823529,0.010944828935074752,0.5308975632590412,NA
EFA (quartimin),500,50,5,0.2,1,1,quartimin,NA,0.9263156985478713,0.0011151921525045223,1.7984822858498757,0.028957202779670916,0.515,0.007857142857142858,0.24764705882352941,0.005020261186972721,0.4431889776036002,NA
EFA (quartimin),500,50,5,0.2,1,5,quartimin,NA,4.880717351295326,0.007348507729375049,4.366926693432475,0.04750135298029643,0.6205,0.009508052441193716,0.3342352941176471,0.005184785420706149,0.23166901078471588,NA
EFA (quartimin),500,50,5,0.2,2,0.1,quartimin,NA,0.19480700522929106,3.187038921986996e-4,0.9539360198971898,0.016231594206729445,0.352,0.007892453124759792,0.16129411764705884,0.00801293002121523,0.4908810356874669,NA
EFA (quartimin),500,50,5,0.2,2,1,quartimin,NA,0.9211589942584326,0.001448965042778236,1.9809516351799634,0.042745272126021534,0.544,0.009644444313823839,0.25694117647058823,0.0050460488080121555,0.3763904504260709,NA
EFA (quartimin),500,50,5,0.2,2,5,quartimin,NA,4.84200485970402,0.007035480271028084,3.6806992645370427,0.03360071330547622,0.60625,0.007931868683754575,0.3544705882352941,0.0057507732752376545,0.18621783023976501,NA
EFA (quartimin),500,50,5,0.5,0,0.1,quartimin,NA,0.10764863496645895,6.254357653344982e-4,0.32635791186614194,0.006443673014701652,0.3105,0.017481331149987126,0.5984,0.06980284772858775,0.1624740174620516,NA
EFA (quartimin),500,50,5,0.5,0,1,quartimin,NA,0.9526587529969017,0.0015381891620482886,2.1548226866881377,0.0659407908968365,0.5481,0.015127950884345959,0.4188,0.059512056744488194,0.19126770721418035,NA
EFA (quartimin),500,50,5,0.5,0,5,quartimin,NA,4.997445375719371,0.0061103437460270716,8.673600323587864,0.08479009781819442,0.6642,0.011649086852186994,0.2952,0.03268431565439176,0.14795799975639165,NA
EFA (quartimin),500,50,5,0.5,1,0.1,quartimin,NA,0.1414305574171171,5.704226771520345e-4,0.311980726169541,0.013430676195259226,0.219,0.0031493439550069435,0,0,0.39987419666676177,NA
EFA (quartimin),500,50,5,0.5,1,1,quartimin,NA,0.9324574043860168,0.0015849173981089496,2.2240908660878715,0.07211894095684998,0.4608,0.004470675427215692,0.0044,0.0014331355661696516,0.38365814987736846,NA
EFA (quartimin),500,50,5,0.5,1,5,quartimin,NA,4.938606118504648,0.00633659154312093,7.246339699179193,0.06592885453578698,0.6387,0.008170142256398961,0.1748,0.019818029309552596,0.22122399287862388,NA
EFA (quartimin),500,50,5,0.5,2,0.1,quartimin,NA,0.1659193293228537,4.663391087392811e-4,0.4369681618070046,0.028994788190485177,0.2643,0.004613666477688535,4e-4,3.9999999999999996e-4,0.39968719358132004,NA
EFA (quartimin),500,50,5,0.5,2,1,quartimin,NA,0.9303759878958225,0.0014363389064191768,2.2126575199033285,0.051268469502945106,0.5012,0.0050941342818611145,0.0044,0.0013142857142857142,0.3696678448892551,NA
EFA (quartimin),500,50,5,0.5,2,5,quartimin,NA,4.901382629885079,0.006261630908236315,6.554244177625529,0.05182376097445966,0.6346,0.00615586662278765,0.2132,0.008771195901986252,0.1696128738586584,NA
EFA (quartimin),500,50,5,0.8,0,0.1,quartimin,NA,0.10402522593434858,6.280419819042408e-4,0.6551901509659818,0.018285507580105147,0.2894285714285714,0.005224011457694248,0,0,0.2020011878061796,NA
EFA (quartimin),500,50,5,0.8,0,1,quartimin,NA,0.9371596546432513,0.0013623496876350371,3.180835609131313,0.13079581140195337,0.6447619047619048,0.01708390684828798,0.051,0.009201818808678808,0.19390803947860066,NA
EFA (quartimin),500,50,5,0.8,0,5,quartimin,NA,4.92179628395279,0.007635204299202311,4.510986888729546,0.01913361618575776,0.6643809523809524,0.007352278231078481,0.1825,0.008957097288560322,0.16253556594016355,NA
EFA (quartimin),500,50,5,0.8,1,0.1,quartimin,NA,0.10460557116830436,7.412094417172044e-4,0.6671068670603064,0.023496966560287765,0.28885714285714287,0.004386800507877438,0,0,0.20046274719330487,NA
EFA (quartimin),500,50,5,0.8,1,1,quartimin,NA,0.938744815384082,0.0017360228236617896,3.1020724391193224,0.13911939542658422,0.6428571428571429,0.016415291600357637,0.0485,0.008342477975728206,0.1902732003708881,NA
EFA (quartimin),500,50,5,0.8,1,5,quartimin,NA,4.924341061556882,0.007387852604043166,4.598545452204286,0.0182145983748552,0.6691428571428572,0.005567003799747231,0.202,0.008107693499235836,0.16246133380931138,NA
EFA (quartimin),500,50,5,0.8,2,0.1,quartimin,NA,0.10334482215658417,6.187638006827077e-4,0.6656743208747248,0.02152573494401167,0.29438095238095235,0.004359456283355957,0,0,0.2034409224375684,NA
EFA (quartimin),500,50,5,0.8,2,1,quartimin,NA,0.9389995471756619,0.0015612427857139006,3.0327846066045865,0.12265454733482718,0.6279047619047619,0.015503047638892077,0.0365,0.0073265661416908965,0.19235346865213998,NA
EFA (quartimin),500,50,5,0.8,2,5,quartimin,NA,4.916612620600892,0.006068459179095309,4.549956709232815,0.020939056286351874,0.6692380952380952,0.006627973231276583,0.1965,0.010762036450943127,0.15974334385464212,NA
EFA (quartimin),500,100,3,0.2,0,0.1,quartimin,NA,0.17878624756885095,5.093054655527413e-4,2.28557360211762,0.02258590328318442,0.4355,0.01700975110497097,0.21636363636363637,0.005976848570911091,0.3190100530433569,NA
EFA (quartimin),500,100,3,0.2,0,1,quartimin,NA,0.9865641288517512,8.924997291459555e-4,1.8356913531565668,0.021770206639405484,0.5005,0.026575268539737913,0.21818181818181817,0.010497009830519384,0.5187501388808131,NA
EFA (quartimin),500,100,3,0.2,0,5,quartimin,NA,5.052153396406111,0.004941811786742424,5.743747431052774,0.13666939273024756,0.63625,0.023198483632710626,0.2720909090909091,0.007622624357228623,0.41934925267489753,NA
EFA (quartimin),500,100,3,0.2,1,0.1,quartimin,NA,0.2010190028212578,3.098455976294564e-4,1.8728159989458995,0.019956436400138063,0.32125,0.01273879059072272,0.13918181818181818,0.006069105048833507,0.5723581889141343,NA
EFA (quartimin),500,100,3,0.2,1,1,quartimin,NA,0.979742957850395,9.706576467099354e-4,1.5209203702609992,0.01771260059428089,0.40925,0.007308874253750906,0.12836363636363635,0.0033124776242971134,0.8000707301213005,NA
EFA (quartimin),500,100,3,0.2,1,5,quartimin,NA,5.009385297417971,0.004356515102572244,5.39551340622396,0.06227202511405003,0.5035,0.00950993036305756,0.24545454545454545,0.003777412875908827,0.5547040861068239,NA
EFA (quartimin),500,100,3,0.2,2,0.1,quartimin,NA,0.20677007332817074,2.930466578001029e-4,1.6893596880975674,0.030554268661924844,0.3495,0.011467344941179715,0.10036363636363636,0.004933082308513997,0.7104261879979429,NA
EFA (quartimin),500,100,3,0.2,2,1,quartimin,NA,0.9756268130336556,8.387332463224959e-4,1.7111116469617031,0.02142336595747164,0.44975,0.0071828345550275586,0.1459090909090909,0.002509049231995021,0.6578455301520167,NA
EFA (quartimin),500,100,3,0.2,2,5,quartimin,NA,4.986610556381915,0.0049944440150000696,5.102379965537603,0.07169774778659357,0.553,0.011325202165155052,0.287,0.004260076800136301,0.4359147348863457,NA
EFA (quartimin),500,100,3,0.5,0,0.1,quartimin,NA,0.11535445717810068,6.375376128784301e-4,0.36423585789155083,0.0033710065805837588,0.3727,0.0352331042153975,0.5582,0.0706885609774398,0.29458154254600044,NA
EFA (quartimin),500,100,3,0.5,0,1,quartimin,NA,1.0003367600723472,0.001022175542700147,1.3632238748224346,0.012921835273868195,0.5679,0.029272850833466275,0.45539999999999997,0.06014215133620462,0.30557511405350307,NA
EFA (quartimin),500,100,3,0.5,0,5,quartimin,NA,5.146871668749164,0.004462369367092542,6.121509444504967,0.05788693161876364,0.62,0.02520487481194291,0.3664,0.05251453443124686,0.31001885186856554,NA
EFA (quartimin),500,100,3,0.5,1,0.1,quartimin,NA,0.15033876003197494,6.367332035752629e-4,0.305155751924045,0.0025296256626274063,0.1259,0.0019623496952711084,0,0,0.6605400905436742,NA
EFA (quartimin),500,100,3,0.5,1,1,quartimin,NA,0.9867863251641685,9.96714647328262e-4,1.4071026501243338,0.012597818273847927,0.3714,0.004405562346833459,0,0,0.6531653417566711,NA
EFA (quartimin),500,100,3,0.5,1,5,quartimin,NA,5.084585051506837,0.004394278945632945,6.108356497813943,0.06588767399436274,0.4658,0.004832627206218757,0.004,0.0015118578920369089,0.588791813350515,NA
EFA (quartimin),500,100,3,0.5,2,0.1,quartimin,NA,0.17589929269935067,3.824732750741144e-4,0.31688022294143636,0.0030304214090345087,0.1669,0.002567020030450618,0,0,0.659016354912742,NA
EFA (quartimin),500,100,3,0.5,2,1,quartimin,NA,0.9837609248858269,9.812166759153344e-4,1.5122080369751039,0.015120452048740778,0.3875,0.003920771477603845,0,0,0.6421836541420135,NA
EFA (quartimin),500,100,3,0.5,2,5,quartimin,NA,5.044692407028886,0.004698750836423923,6.1721487595327265,0.11184576551822117,0.5087,0.006747350197957533,0.043000000000000003,0.005758755534498963,0.5287031526625875,NA
EFA (quartimin),500,100,3,0.8,0,0.1,quartimin,NA,0.11158220711066685,6.87489687261262e-4,0.666920962696264,0.007377870954193655,0.26545454545454544,0.0031864530250351425,0,0,0.33405890562005747,NA
EFA (quartimin),500,100,3,0.8,0,1,quartimin,NA,0.9898230286045606,0.0012300501176781553,2.0734658844170872,0.015647714478346352,0.5136363636363637,0.004398362135552235,0,0,0.324666575701978,NA
EFA (quartimin),500,100,3,0.8,0,5,quartimin,NA,5.071513618484305,0.005709046333697806,7.823063348566527,0.0782294971723707,0.7061818181818181,0.0061352606718503315,0.07775,0.006199181150666233,0.3008273394196315,NA
EFA (quartimin),500,100,3,0.8,1,0.1,quartimin,NA,0.11196839085981276,6.07879744576722e-4,0.6684918828909854,0.007107344910348339,0.26890909090909093,0.003263230914190008,0,0,0.33568790317879343,NA
EFA (quartimin),500,100,3,0.8,1,1,quartimin,NA,0.9886020858510334,9.544313315097961e-4,2.0741610382795237,0.017061135012493008,0.5098181818181818,0.003829209272141787,0,0,0.3324762445348829,NA
EFA (quartimin),500,100,3,0.8,1,5,quartimin,NA,5.0734923730436146,0.004679875564967281,7.953838169372101,0.07868948296968145,0.7117272727272728,0.006592863250702931,0.08375,0.00661678832630318,0.29637585367013,NA
EFA (quartimin),500,100,3,0.8,2,0.1,quartimin,NA,0.11129967412146338,6.191031153800552e-4,0.6733616728615643,0.00898989375649796,0.2636363636363636,0.0037662337662337664,0,0,0.3331752076162756,NA
EFA (quartimin),500,100,3,0.8,2,1,quartimin,NA,0.9888132051026925,0.0012036581030006063,2.094036617914203,0.019277282839745096,0.507,0.0041744914439952084,0,0,0.33528148268808766,NA
